country,year,month,region,number_of_new_registrations,driving_power,fetch_timestamp
Sweden,2019,11,Västmanland,44,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västmanland,47,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västmanland,86,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västmanland,74,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västmanland,58,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västmanland,31,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västmanland,38,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västmanland,62,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västmanland,93,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västmanland,89,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västmanland,123,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västmanland,93,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västmanland,125,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västmanland,177,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Västmanland,100,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Västmanland,88,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Västmanland,241,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Västmanland,81,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Västmanland,96,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Västmanland,130,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Västmanland,77,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Västmanland,101,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Västmanland,89,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Västmanland,121,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Västmanland,110,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Västmanland,135,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Västmanland,115,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Västmanland,74,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Västmanland,145,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Västmanland,101,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Västmanland,114,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Västmanland,132,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Västmanland,78,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Västmanland,83,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Västmanland,89,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Västmanland,82,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Västmanland,95,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Västmanland,137,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Västmanland,66,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Västmanland,101,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Västmanland,69,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Västmanland,79,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Västmanland,85,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Västmanland,92,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Västmanland,57,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Västmanland,64,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Västmanland,105,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Västmanland,104,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Västmanland,86,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Västmanland,121,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Västmanland,68,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Västmanland,87,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Västmanland,112,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Västmanland,119,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Västmanland,100,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Västmanland,86,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Västmanland,85,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Västmanland,71,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Västmanland,83,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Västmanland,112,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Västmanland,87,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Västmanland,89,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Västmanland,67,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Västmanland,79,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Västmanland,91,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Västmanland,89,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Västmanland,87,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Västmanland,113,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Västmanland,73,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Västmanland,105,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Västmanland,149,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Västmanland,103,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Västmanland,100,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Västmanland,127,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Västmanland,72,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Västmanland,64,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Västmanland,116,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Västmanland,97,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Västmanland,131,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Västmanland,10,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Västmanland,4,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Västmanland,6,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Västmanland,4,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västmanland,13,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Västmanland,6,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Västmanland,10,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Västmanland,10,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Västmanland,8,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Västmanland,6,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Västmanland,12,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Västmanland,8,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Västmanland,13,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Västmanland,4,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Västmanland,6,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Västmanland,2,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Västmanland,9,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Västmanland,4,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Västmanland,8,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Västmanland,9,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Västmanland,18,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Västmanland,13,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Västmanland,10,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Västmanland,8,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Västmanland,12,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Västmanland,15,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Västmanland,7,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Västmanland,11,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Västmanland,14,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Västmanland,1,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Västmanland,0,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Västmanland,3,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Västmanland,5,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Västmanland,6,petrol/ethanol,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Västmanland,12,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Västmanland,6,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Västmanland,6,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Västmanland,12,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Västmanland,14,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Västmanland,10,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Västmanland,22,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Västmanland,20,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Västmanland,10,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Västmanland,0,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Västmanland,19,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Västmanland,23,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Västmanland,38,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Västmanland,29,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Västmanland,13,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Västmanland,9,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Västmanland,11,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Västmanland,20,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Västmanland,9,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Västmanland,15,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Västmanland,16,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Västmanland,15,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Västmanland,11,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Västmanland,0,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Västmanland,6,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Västmanland,9,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Västmanland,0,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Västmanland,3,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Västmanland,0,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Västmanland,5,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Västmanland,0,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Västmanland,22,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Västmanland,15,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Västmanland,32,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Västmanland,14,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Västmanland,6,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Västmanland,2,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Västmanland,7,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Västmanland,22,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Västmanland,14,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Västmanland,1,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Västmanland,8,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Västmanland,24,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Västmanland,11,gas/gas flex,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Västmanland,4,gas/gas flex,2026-06-30 07:14:11.597982+00:00
